league,season,game,team,minute,score,player1,player2,event_type
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Manchester United,72’,2:2,Diogo Dalot,Luke Shaw,substitute_in
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Manchester United,77’,2:2,Anthony Martial,Marcus Rashford,substitute_in
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Manchester United,86’,2:2,Jesse Lingard,Romelu Lukaku,substitute_in
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Southampton,90+2’,2:2,Steven Davis,Mario Lemina,substitute_in
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Manchester United,90+3’,2:2,Ashley Young,,yellow_card
ENG-Premier League,1819,2018-12-01 Southampton-Manchester Utd,Southampton,90+5’,2:2,Stuart Armstrong,,yellow_card
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Southampton,27’,0:0,Shane Long,Danny Ings,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,33’,0:0,Ashley Barnes,,yellow_card
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,35’,0:0,Phil Bardsley,,yellow_card
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Southampton,55’,0:1,Nathan Redmond,Jan Bednarek,goal
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,58’,0:1,Jóhann Berg Guðmundsson,Jeff Hendrick,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,76’,0:1,Peter Crouch,Chris Wood,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Southampton,77’,0:1,Yan Valery,Stuart Armstrong,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,81’,0:1,Robbie Brady,Dwight McNeil,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,84’,0:1,Ben Mee,,yellow_card
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Southampton,87’,0:1,Charlie Austin,Nathan Redmond,substitute_in
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Southampton,89’,0:1,Matt Targett,,yellow_card
ENG-Premier League,1819,2019-02-02 Burnley-Southampton,Burnley,90+4’,1:1,Ashley Barnes,,penalty_goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,34’,0:1,Andros Townsend,Wilfried Zaha,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,42’,0:1,Jordan Ayew,,yellow_card
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,46’,1:1,Mohamed Salah,,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,53’,2:1,Roberto Firmino,Naby Keïta,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,65’,2:2,James Tomkins,Luka Milivojević,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,71’,2:2,Xherdan Shaqiri,Naby Keïta,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,75’,3:2,Mohamed Salah,,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,75’,3:2,Jeffrey Schlupp,Cheikhou Kouyaté,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,81’,3:2,Max Meyer,James McArthur,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,81’,3:2,Connor Wickham,Jordan Ayew,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,82’,3:2,James Milner,,yellow_card
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,87’,3:2,Adam Lallana,Fabinho,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,89’,3:2,James Milner,,yellow_red_card
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,90+3’,4:2,Sadio Mané,Andrew Robertson,goal
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Liverpool,90+4’,4:2,Rafael Camacho,Mohamed Salah,substitute_in
ENG-Premier League,1819,2019-01-19 Liverpool-Crystal Palace,Crystal Palace,90+5’,4:3,Max Meyer,Connor Wickham,goal
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,22’,2:0,Ryan Fraser,Callum Wilson,goal
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,38’,2:1,Terence Kongolo,Mathias Jørgensen,goal
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,57’,2:1,Aaron Mooy,,yellow_card
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,5’,1:0,Callum Wilson,Ryan Fraser,goal
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,61’,2:1,Philip Billing,,yellow_card
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,62’,2:1,Junior Stanislas,David Brooks,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,64’,2:1,Charlie Daniels,,yellow_card
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,73’,2:1,Simon Francis,,yellow_card
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,75’,2:1,Abdelhamid Sabiri,Philip Billing,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,75’,2:1,Isaac Mbenza,Terence Kongolo,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Huddersfield Town,78’,2:1,Ramadan Sobhi,Abdelhamid Sabiri,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,87’,2:1,Lys Mousset,Ryan Fraser,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,90+3’,2:1,Tyrone Mings,Joshua King,substitute_in
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,90+4’,2:1,Lewis Cook,,yellow_card
ENG-Premier League,1819,2018-12-04 Bournemouth-Huddersfield Town,Bournemouth,90’,2:1,Lys Mousset,,yellow_card
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,16’,0:1,Alex Iwobi,Sead Kolašinac,goal
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,36’,0:1,Christopher Schindler,,yellow_card
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,44’,0:2,Alexandre Lacazette,Ainsley Maitland-Niles,goal
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,49’,0:2,Terence Kongolo,,yellow_card
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,55’,0:2,Ainsley Maitland-Niles,,yellow_card
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,56’,0:2,Erik Durm,Terence Kongolo,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,59’,0:2,Mohamed Elneny,Lucas Torreira,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,66’,0:2,Laurent Depoitre,Jason Puncheon,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,76’,0:2,Denis Suárez,Henrikh Mkhitaryan,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,83’,0:2,Karlan Grant,Elias Kachunga,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,88’,0:2,Joe Willock,Alex Iwobi,substitute_in
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,90+3’,1:2,Sead Kolašinac,,own_goal
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Huddersfield Town,90+3’,1:2,Adama Diakhaby,,yellow_card
ENG-Premier League,1819,2019-02-09 Huddersfield Town-Arsenal,Arsenal,90+3’,1:2,Sead Kolašinac,,yellow_card
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,57’,1:0,Pedro,César Azpilicueta,goal
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,60’,1:0,Willian,Eden Hazard,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Tottenham Hotspur,70’,1:0,Fernando Llorente,Érik Lamela,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,77’,1:0,Ruben Loftus-Cheek,Mateo Kovačić,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Tottenham Hotspur,80’,1:0,Lucas Moura,Son Heung-min,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,84’,1:0,Olivier Giroud,Gonzalo Higuaín,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,84’,2:0,Kieran Trippier,,own_goal
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Tottenham Hotspur,85’,2:0,Danny Rose,Moussa Sissoko,substitute_in
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Chelsea,90+4’,2:0,David Luiz,,yellow_card
ENG-Premier League,1819,2019-02-27 Chelsea-Tottenham Hotspur,Tottenham Hotspur,90+4’,2:0,Harry Kane,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,14’,0:1,Troy Deeney,Ken Sema,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,27’,0:2,Troy Deeney,,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,29’,0:2,Abdoulaye Doucouré,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,33’,0:2,Troy Deeney,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,34’,1:2,Nathan Aké,,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,37’,2:2,Callum Wilson,Ryan Fraser,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,38’,2:3,Ken Sema,Troy Deeney,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,40’,3:3,Ryan Fraser,Junior Stanislas,goal
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,50’,3:3,Étienne Capoue,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,56’,3:3,Tom Cleverley,Abdoulaye Doucouré,substitute_in
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,60’,3:3,Dan Gosling,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,71’,3:3,Will Hughes,Ken Sema,substitute_in
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,81’,3:3,Jordon Ibe,Callum Wilson,substitute_in
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Bournemouth,82’,3:3,Lys Mousset,Ryan Fraser,substitute_in
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,89’,3:3,José Holebas,,yellow_card
ENG-Premier League,1819,2019-01-02 Bournemouth-Watford,Watford,90’,3:3,Isaac Success,Gerard Deulofeu,substitute_in
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,14’,1:0,Joshua King,,penalty_goal
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,1’,0:0,Adam Smith,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,21’,1:0,Diogo Jota,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,42’,1:0,Leander Dendoncker,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,57’,1:0,Ryan Bennett,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,66’,1:0,Ivan Cavaleiro,Diogo Jota,substitute_in
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,70’,1:0,Jefferson Lerma,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,77’,1:0,Raúl Jiménez,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,77’,1:0,Adama Traoré,Leander Dendoncker,substitute_in
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,83’,1:1,Raúl Jiménez,,penalty_goal
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,85’,1:1,Rúben Neves,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,85’,1:1,Joshua King,,penalty_miss
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,88’,1:1,Romain Saïss,Raúl Jiménez,substitute_in
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,90+1’,1:1,Lys Mousset,Dominic Solanke,substitute_in
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,90+4’,1:1,Dan Gosling,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Bournemouth,90+5’,1:1,Artur Boruc,,yellow_card
ENG-Premier League,1819,2019-02-23 Bournemouth-Wolves,Wolverhampton Wanderers,90+7’,1:1,Rui Patrício,,yellow_card
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,20’,2:0,Álvaro Morata,César Azpilicueta,goal
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,27’,2:0,Granit Xhaka,,yellow_card
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,37’,2:1,Henrikh Mkhitaryan,,goal
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,41’,2:2,Alex Iwobi,Henrikh Mkhitaryan,goal
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,46’,2:2,Lucas Torreira,Granit Xhaka,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,60’,2:2,Mateo Kovačić,Ross Barkley,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,61’,2:2,Eden Hazard,Willian,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,68’,2:2,Aaron Ramsey,Mesut Özil,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,75’,2:2,Olivier Giroud,Álvaro Morata,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,75’,2:2,Alexandre Lacazette,Alex Iwobi,substitute_in
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Arsenal,77’,2:2,Shkodran Mustafi,,yellow_card
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,81’,3:2,Marcos Alonso,Eden Hazard,goal
ENG-Premier League,1819,2018-08-18 Chelsea-Arsenal,Chelsea,9’,1:0,Pedro,Marcos Alonso,goal
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,17’,0:0,Rob Holding,,yellow_card
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,31’,0:1,Héctor Bellerín,,own_goal
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,35’,0:1,Granit Xhaka,,yellow_card
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,45’,1:1,Mesut Özil,Héctor Bellerín,goal
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,61’,1:1,Pierre-Emerick Aubameyang,Stephan Lichtsteiner,substitute_in
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,61’,1:1,Mattéo Guendouzi,Henrikh Mkhitaryan,substitute_in
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,61’,1:1,Marc Albrighton,Kelechi Iheanacho,substitute_in
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,63’,2:1,Pierre-Emerick Aubameyang,Héctor Bellerín,goal
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,64’,2:1,Marc Albrighton,,yellow_card
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,65’,2:1,Ricardo Pereira,,yellow_card
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,66’,3:1,Pierre-Emerick Aubameyang,Mesut Özil,goal
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,69’,3:1,Rachid Ghezzal,Ricardo Pereira,substitute_in
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Leicester City,75’,3:1,Shinji Okazaki,James Maddison,substitute_in
ENG-Premier League,1819,2018-10-22 Arsenal-Leicester City,Arsenal,80’,3:1,Aaron Ramsey,Mesut Özil,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,10’,0:0,Vincent Kompany,,yellow_card
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester United,24’,0:0,Andreas Pereira,,yellow_card
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,26’,0:0,Oleksandr Zinchenko,,yellow_card
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,51’,0:0,Leroy Sané,Fernandinho,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,54’,0:1,Bernardo Silva,İlkay Gündoğan,goal
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,66’,0:2,Leroy Sané,Raheem Sterling,goal
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester United,72’,0:2,Romelu Lukaku,Andreas Pereira,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester United,83’,0:2,Alexis Sánchez,Matteo Darmian,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester United,83’,0:2,Anthony Martial,Jesse Lingard,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester United,89’,0:2,Luke Shaw,,yellow_card
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,89’,0:2,Gabriel Jesus,Sergio Agüero,substitute_in
ENG-Premier League,1819,2019-04-24 Manchester Utd-Manchester City,Manchester City,89’,0:2,Danilo,İlkay Gündoğan,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,24’,0:0,Granit Xhaka,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,35’,0:0,Alex Pritchard,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,38’,0:0,Stephan Lichtsteiner,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,38’,0:0,Danny Williams,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,39’,0:0,Tommy Smith,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,40’,0:0,Sokratis Papastathopoulos,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,45+2’,0:0,Shkodran Mustafi,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,46’,0:0,Henrikh Mkhitaryan,Alexandre Lacazette,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,46’,0:0,Alex Iwobi,Stephan Lichtsteiner,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,52’,0:0,Juninho Bacuna,Jonathan Hogg,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,60’,0:0,Florent Hadergjonaj,Tommy Smith,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,66’,0:0,Nacho Monreal,Shkodran Mustafi,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,70’,0:0,Erik Durm,Danny Williams,substitute_in
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,80’,0:0,Mattéo Guendouzi,,yellow_card
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Arsenal,83’,1:0,Lucas Torreira,Pierre-Emerick Aubameyang,goal
ENG-Premier League,1819,2018-12-08 Arsenal-Huddersfield Town,Huddersfield Town,85’,1:0,Juninho Bacuna,,yellow_card
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,12’,1:1,N'Golo Kanté,Eden Hazard,goal
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,14’,2:1,Gonzalo Higuaín,César Azpilicueta,goal
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Burnley,24’,2:2,Ashley Barnes,Chris Wood,goal
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Burnley,32’,2:2,Tom Heaton,,yellow_card
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,41’,2:2,Pedro,Callum Hudson-Odoi,substitute_in
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,46’,2:2,Mateo Kovačić,N'Golo Kanté,substitute_in
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,77’,2:2,Olivier Giroud,Gonzalo Higuaín,substitute_in
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Burnley,8’,0:1,Jeff Hendrick,,goal
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,90+2’,2:2,Pedro,,yellow_card
ENG-Premier League,1819,2019-04-22 Chelsea-Burnley,Chelsea,90+4’,2:2,Mateo Kovačić,,yellow_card
ENG-Premier League,1819,2019-03-30 Crystal Palace-Huddersfield Town,Crystal Palace,46’,0:0,James McArthur,Max Meyer,substitute_in
ENG-Premier League,1819,2019-03-30 Crystal Palace-Huddersfield Town,Crystal Palace,73’,0:0,Christian Benteke,Michy Batshuayi,substitute_in
ENG-Premier League,1819,2019-03-30 Crystal Palace-Huddersfield Town,Crystal Palace,76’,1:0,Luka Milivojević,,penalty_goal
