league,season,game,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id,home_goals,away_goals,total_goals,btts,result_1x2,home_elo,away_elo,home_match_fouls,home_rest,h_missing_key_player,h_l5_pts,h_l5_sh,h_l5_sot,h_l5_sot_c,h_l5_gf,h_l5_ga,h_l5_fls,h_l5_conv,away_match_fouls,away_rest,a_missing_key_player,a_l5_pts,a_l5_sh,a_l5_sot,a_l5_sot_c,a_l5_gf,a_l5_ga,a_l5_fls,a_l5_conv,total_cards,referee_avg_cards_history
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1420.2167690902281,1491.1856977288937,20.0,3.0,0.0,0.032960410191830374,12.934088113823377,2.74888766510372,9.959148701556503,0.06167062207276489,2.0641158645994735,28.32363842757424,0.003955360846077424,30.0,10.0,0.0,0.4797766860507378,22.3572794384301,6.841855053174253,13.102512034073783,0.6549049235854002,1.4243355723794129,19.131959594122364,0.024368310875815216,8.0,4.893048128342246
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1420.2167690902281,1491.1856977288937,20.0,3.0,0.0,0.032960410191830374,12.934088113823377,2.74888766510372,9.959148701556503,0.06167062207276489,2.0641158645994735,28.32363842757424,0.003955360846077424,30.0,0.0,0.0,1.2666625436063783,21.21692714017662,6.454858942781351,11.539963874588128,1.067810861349433,1.301615943545868,22.754640835156223,0.04957888161216529,8.0,4.909574468085107
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1420.2167690902281,1491.1856977288937,20.0,0.0,0.0,0.021973606794553582,23.20320778700921,5.14633777168891,8.650497411611731,0.37248834754381965,2.046684533307243,25.549092285049493,0.01021266480647586,30.0,10.0,0.0,0.4797766860507378,22.3572794384301,6.841855053174253,13.102512034073783,0.6549049235854002,1.4243355723794129,19.131959594122364,0.024368310875815216,8.0,4.925925925925926
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1420.2167690902281,1491.1856977288937,20.0,0.0,0.0,0.021973606794553582,23.20320778700921,5.14633777168891,8.650497411611731,0.37248834754381965,2.046684533307243,25.549092285049493,0.01021266480647586,30.0,0.0,0.0,1.2666625436063783,21.21692714017662,6.454858942781351,11.539963874588128,1.067810861349433,1.301615943545868,22.754640835156223,0.04957888161216529,8.0,4.942105263157894
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1471.805898895016,1580.4484959125787,18.0,9.0,0.0,0.6082163903964893,11.691396363396668,2.287528646790927,9.086994112346153,0.2583431160192707,2.1032901404164743,18.08456057458388,0.018753782845237803,16.0,7.0,0.0,2.6919168612478597,25.830514008509414,9.760369764861137,5.169115099334957,1.4314493757073183,0.6862434443382415,21.670973700076416,0.05530813104472956,0.0,6.992857142857143
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1471.805898895016,1580.4484959125787,18.0,9.0,0.0,0.6082163903964893,11.691396363396668,2.287528646790927,9.086994112346153,0.2583431160192707,2.1032901404164743,18.08456057458388,0.018753782845237803,16.0,0.0,0.0,2.780722313643146,28.396268164200325,11.108764849693209,5.665574545518148,1.9404106566161186,1.1335519938445568,19.780649133384276,0.06628385206903539,0.0,6.943262411347518
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1471.805898895016,1580.4484959125787,18.0,0.0,0.0,0.40547759359765956,12.008793564697989,3.63228375907739,10.487946045632194,0.8746502977517708,2.3512911064190742,18.056373716389253,0.06805807745238075,16.0,7.0,0.0,2.6919168612478597,25.830514008509414,9.760369764861137,5.169115099334957,1.4314493757073183,0.6862434443382415,21.670973700076416,0.05530813104472956,0.0,6.894366197183099
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1471.805898895016,1580.4484959125787,18.0,0.0,0.0,0.40547759359765956,12.008793564697989,3.63228375907739,10.487946045632194,0.8746502977517708,2.3512911064190742,18.056373716389253,0.06805807745238075,16.0,0.0,0.0,2.780722313643146,28.396268164200325,11.108764849693209,5.665574545518148,1.9404106566161186,1.1335519938445568,19.780649133384276,0.06628385206903539,0.0,6.846153846153846
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1412.2314760180823,1499.1709908010396,20.0,3.0,0.0,0.032960410191830374,12.934088113823377,2.74888766510372,9.959148701556503,0.06167062207276489,2.0641158645994735,28.32363842757424,0.003955360846077424,30.0,10.0,0.0,0.4797766860507378,22.3572794384301,6.841855053174253,13.102512034073783,0.6549049235854002,1.4243355723794129,19.131959594122364,0.024368310875815216,8.0,4.958115183246074
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1412.2314760180823,1499.1709908010396,20.0,3.0,0.0,0.032960410191830374,12.934088113823377,2.74888766510372,9.959148701556503,0.06167062207276489,2.0641158645994735,28.32363842757424,0.003955360846077424,30.0,0.0,0.0,1.2666625436063783,21.21692714017662,6.454858942781351,11.539963874588128,1.067810861349433,1.301615943545868,22.754640835156223,0.04957888161216529,8.0,4.973958333333333
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1412.2314760180823,1499.1709908010396,20.0,0.0,0.0,0.021973606794553582,23.20320778700921,5.14633777168891,8.650497411611731,0.37248834754381965,2.046684533307243,25.549092285049493,0.01021266480647586,30.0,10.0,0.0,0.4797766860507378,22.3572794384301,6.841855053174253,13.102512034073783,0.6549049235854002,1.4243355723794129,19.131959594122364,0.024368310875815216,8.0,4.989637305699482
ENG-Premier League,2021,2021-01-26 Newcastle United-Leeds United,20,Tue,2021-01-26,18:00 (15:00),Newcastle United,1–2,Leeds United,0.0,St. James' Park,Anthony Taylor,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,831d8a36,1.0,2.0,3.0,1,0.0,1412.2314760180823,1499.1709908010396,20.0,0.0,0.0,0.021973606794553582,23.20320778700921,5.14633777168891,8.650497411611731,0.37248834754381965,2.046684533307243,25.549092285049493,0.01021266480647586,30.0,0.0,0.0,1.2666625436063783,21.21692714017662,6.454858942781351,11.539963874588128,1.067810861349433,1.301615943545868,22.754640835156223,0.04957888161216529,8.0,5.005154639175258
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1562.3909543077514,1552.0831751578248,22.0,10.0,0.0,1.045002717842205,16.66861367870173,6.649175709201542,7.100115590070808,0.31478882710701933,1.074140172061438,20.166388503546283,0.018743425069518177,12.0,8.0,0.0,2.363208648101146,33.137018207498805,11.527501457123838,2.8023444371447086,2.1352205650670952,0.04725723801087257,17.1094978773172,0.05712872463071147,6.0,4.049689440993789
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1562.3909543077514,1552.0831751578248,22.0,10.0,0.0,1.045002717842205,16.66861367870173,6.649175709201542,7.100115590070808,0.31478882710701933,1.074140172061438,20.166388503546283,0.018743425069518177,12.0,0.0,0.0,2.6170664016059315,28.34090928889687,11.156980869877563,6.0528844282011,2.4650743462498976,0.35152715945703533,15.406331918211466,0.09364137197602988,6.0,4.061728395061729
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1562.3909543077514,1552.0831751578248,22.0,0.0,0.0,0.69666847856147,20.08000079782414,8.571672273221894,7.956675380832024,0.5547665903286406,1.682536499552983,20.777592335697523,0.02531612953352494,12.0,8.0,0.0,2.363208648101146,33.137018207498805,11.527501457123838,2.8023444371447086,2.1352205650670952,0.04725723801087257,17.1094978773172,0.05712872463071147,6.0,4.07361963190184
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1562.3909543077514,1552.0831751578248,22.0,0.0,0.0,0.69666847856147,20.08000079782414,8.571672273221894,7.956675380832024,0.5547665903286406,1.682536499552983,20.777592335697523,0.02531612953352494,12.0,0.0,0.0,2.6170664016059315,28.34090928889687,11.156980869877563,6.0528844282011,2.4650743462498976,0.35152715945703533,15.406331918211466,0.09364137197602988,6.0,4.085365853658536
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1370.726838159312,1743.2332345614666,0.0,7.0,0.0,0.7764440175344771,0.0,0.0,13.161770995994063,1.3584888018124452,2.2848322603054845,0.0,0.0,16.0,6.0,0.0,3.0003719626852807,44.18019195631251,15.420434154307317,5.319666808734696,2.4271186853518114,0.05138636019202291,18.432006645712125,0.06791930896281108,4.0,4.875816993464053
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1370.726838159312,1743.2332345614666,0.0,7.0,0.0,0.7764440175344771,0.0,0.0,13.161770995994063,1.3584888018124452,2.2848322603054845,0.0,0.0,16.0,0.0,0.0,2.9140658672297284,40.419276009482836,14.544772932700516,5.319666808734696,3.141108943744887,0.034257573461348605,17.621337763808082,0.09157583560483702,4.0,4.87012987012987
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1370.726838159312,1743.2332345614666,0.0,0.0,0.0,0.5176293450229776,0.0,0.0,12.716729073480662,0.9056592012082845,2.9573382678606794,0.0,0.0,16.0,6.0,0.0,3.0003719626852807,44.18019195631251,15.420434154307317,5.319666808734696,2.4271186853518114,0.05138636019202291,18.432006645712125,0.06791930896281108,4.0,4.864516129032258
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1370.726838159312,1743.2332345614666,0.0,0.0,0.0,0.5176293450229776,0.0,0.0,12.716729073480662,0.9056592012082845,2.9573382678606794,0.0,0.0,16.0,0.0,0.0,2.9140658672297284,40.419276009482836,14.544772932700516,5.319666808734696,3.141108943744887,0.034257573461348605,17.621337763808082,0.09157583560483702,4.0,4.858974358974359
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1552.0943595909291,1562.379769874647,22.0,10.0,0.0,1.045002717842205,16.66861367870173,6.649175709201542,7.100115590070808,0.31478882710701933,1.074140172061438,20.166388503546283,0.018743425069518177,12.0,8.0,0.0,2.363208648101146,33.137018207498805,11.527501457123838,2.8023444371447086,2.1352205650670952,0.04725723801087257,17.1094978773172,0.05712872463071147,6.0,4.096969696969697
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1552.0943595909291,1562.379769874647,22.0,10.0,0.0,1.045002717842205,16.66861367870173,6.649175709201542,7.100115590070808,0.31478882710701933,1.074140172061438,20.166388503546283,0.018743425069518177,12.0,0.0,0.0,2.6170664016059315,28.34090928889687,11.156980869877563,6.0528844282011,2.4650743462498976,0.35152715945703533,15.406331918211466,0.09364137197602988,6.0,4.108433734939759
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1552.0943595909291,1562.379769874647,22.0,0.0,0.0,0.69666847856147,20.08000079782414,8.571672273221894,7.956675380832024,0.5547665903286406,1.682536499552983,20.777592335697523,0.02531612953352494,12.0,8.0,0.0,2.363208648101146,33.137018207498805,11.527501457123838,2.8023444371447086,2.1352205650670952,0.04725723801087257,17.1094978773172,0.05712872463071147,6.0,4.119760479041916
ENG-Premier League,2021,2021-01-26 Southampton-Arsenal,20,Tue,2021-01-26,20:15 (17:15),Southampton,1–3,Arsenal,0.0,St. Mary's Stadium,Kevin Friend,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,0.0,ac54f8a6,1.0,3.0,4.0,1,0.0,1552.0943595909291,1562.379769874647,22.0,0.0,0.0,0.69666847856147,20.08000079782414,8.571672273221894,7.956675380832024,0.5547665903286406,1.682536499552983,20.777592335697523,0.02531612953352494,12.0,0.0,0.0,2.6170664016059315,28.34090928889687,11.156980869877563,6.0528844282011,2.4650743462498976,0.35152715945703533,15.406331918211466,0.09364137197602988,6.0,4.130952380952381
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1368.6295728006878,1745.3304999200907,0.0,7.0,0.0,0.7764440175344771,0.0,0.0,13.161770995994063,1.3584888018124452,2.2848322603054845,0.0,0.0,16.0,6.0,0.0,3.0003719626852807,44.18019195631251,15.420434154307317,5.319666808734696,2.4271186853518114,0.05138636019202291,18.432006645712125,0.06791930896281108,4.0,4.853503184713376
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1368.6295728006878,1745.3304999200907,0.0,7.0,0.0,0.7764440175344771,0.0,0.0,13.161770995994063,1.3584888018124452,2.2848322603054845,0.0,0.0,16.0,0.0,0.0,2.9140658672297284,40.419276009482836,14.544772932700516,5.319666808734696,3.141108943744887,0.034257573461348605,17.621337763808082,0.09157583560483702,4.0,4.848101265822785
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1368.6295728006878,1745.3304999200907,0.0,0.0,0.0,0.5176293450229776,0.0,0.0,12.716729073480662,0.9056592012082845,2.9573382678606794,0.0,0.0,16.0,6.0,0.0,3.0003719626852807,44.18019195631251,15.420434154307317,5.319666808734696,2.4271186853518114,0.05138636019202291,18.432006645712125,0.06791930896281108,4.0,4.8427672955974845
ENG-Premier League,2021,2021-01-26 West Brom-Manchester City,20,Tue,2021-01-26,20:15 (17:15),West Brom,0–5,Manchester City,0.0,The Hawthorns,Chris Kavanagh,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League,0.0,83f7b656,0.0,5.0,5.0,0,0.0,1368.6295728006878,1745.3304999200907,0.0,0.0,0.0,0.5176293450229776,0.0,0.0,12.716729073480662,0.9056592012082845,2.9573382678606794,0.0,0.0,16.0,0.0,0.0,2.9140658672297284,40.419276009482836,14.544772932700516,5.319666808734696,3.141108943744887,0.034257573461348605,17.621337763808082,0.09157583560483702,4.0,4.8375
ENG-Premier League,2021,2021-01-27 Burnley-Aston Villa,20,Wed,2021-01-27,18:00 (15:00),Burnley,3–2,Aston Villa,0.0,Turf Moor,Paul Tierney,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,f45d57b7,3.0,2.0,5.0,1,2.0,1501.8531264554374,1533.000331976526,32.0,6.0,0.0,2.0769739682898756,17.57402590431853,6.795723819354826,9.492613137864852,0.7014906766994572,0.3700122552461354,18.8941596551232,0.05220609305445586,14.0,4.0,0.0,1.744040960092624,27.402260448784723,9.719210705190386,6.568268097256682,1.329342894346308,0.672355860280954,19.204450748979646,0.04822398830181464,2.0,6.3105590062111805
ENG-Premier League,2021,2021-01-27 Burnley-Aston Villa,20,Wed,2021-01-27,18:00 (15:00),Burnley,3–2,Aston Villa,0.0,Turf Moor,Paul Tierney,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,f45d57b7,3.0,2.0,5.0,1,2.0,1501.8531264554374,1533.000331976526,32.0,6.0,0.0,2.0769739682898756,17.57402590431853,6.795723819354826,9.492613137864852,0.7014906766994572,0.3700122552461354,18.8941596551232,0.05220609305445586,14.0,0.0,0.0,1.1626939733950015,30.282998644167048,13.821866866131858,8.533275331519594,1.5537188746555421,1.4470033469239523,17.469633832652853,0.05066784405306195,2.0,6.283950617283951
ENG-Premier League,2021,2021-01-27 Burnley-Aston Villa,20,Wed,2021-01-27,18:00 (15:00),Burnley,3–2,Aston Villa,0.0,Turf Moor,Paul Tierney,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,f45d57b7,3.0,2.0,5.0,1,2.0,1501.8531264554374,1533.000331976526,32.0,0.0,0.0,2.4066495335109344,18.529352078330245,8.618483431507286,13.850963293664647,1.4896606724506556,0.898990416378402,23.26277310341547,0.0848040620363039,14.0,4.0,0.0,1.744040960092624,27.402260448784723,9.719210705190386,6.568268097256682,1.329342894346308,0.672355860280954,19.204450748979646,0.04822398830181464,2.0,6.257668711656442
